ano,mes,estacao_codigo,temp_max_c,temp_min_c,umidade_min_pct,precipitacao_mm
2020,7,A306,30.21,23.83,52.2,2.0
2020,7,A307,27.33,21.87,35.32,1.0
2020,7,A308,29.68,23.34,45.97,0.0
2020,7,A309,23.85,18.52,57.16,0.0
2020,7,A310,22.39,19.19,68.81,51.0
2020,7,A311,,,,0.0
2020,7,A312,32.73,29.47,34.55,0.0
2020,7,A313,24.1,19.82,62.52,19.0
2020,7,A314,,,,0.0
2020,7,A315,28.24,22.34,37.52,0.0
2020,7,A316,30.6,27.22,30.06,1.0
2020,7,A317,31.09,26.25,36.35,0.0
2020,7,A318,,,,0.0
2020,7,A319,29.0,24.85,34.93,3.0
2020,7,A320,26.57,23.75,58.61,48.0
2020,7,A321,29.86,24.07,33.74,0.0
2020,7,A322,20.3,17.82,85.89,20.0
2020,7,A323,26.72,23.63,35.29,13.0
2020,7,A324,30.52,21.82,26.97,0.0
2020,7,A325,,,,0.0
2020,7,A326,30.21,20.67,22.84,0.0
2020,7,A327,25.13,20.64,35.33,0.0
2020,7,A328,25.26,22.12,54.32,0.0
2020,7,A329,27.79,22.89,,0.0
2020,7,A330,28.69,22.86,30.23,0.0
2020,7,A331,,,,0.0
2020,7,A332,28.89,23.14,34.77,0.0
2020,7,A333,28.93,22.68,30.94,0.0
2020,7,A334,26.43,18.43,37.58,0.0
2020,7,A335,32.48,25.21,33.42,3.0
2020,7,A336,31.28,21.68,24.03,0.0
2020,7,A337,27.76,19.96,43.9,0.0
2020,7,A339,30.17,24.31,37.94,5.0
2020,7,A340,29.63,23.07,38.1,4.0
2020,7,A341,20.0,18.0,69.39,0.0
2020,7,A342,32.06,22.92,31.42,1.0
2020,7,A343,31.58,26.56,27.19,0.0
2020,7,A344,,,,0.0
2020,7,A345,30.04,26.17,27.26,0.0
2020,7,A346,30.04,21.93,24.61,0.0
2020,7,A347,,,,0.0
2020,7,A348,26.41,21.23,42.29,1.0
2020,7,A349,25.34,19.1,41.94,4.0
2020,7,A350,26.85,20.43,34.87,3.0
2020,7,A351,27.1,22.25,39.9,0.0
2020,7,A352,,,,0.0
2020,7,A353,,,,0.0
2020,7,A354,,,,0.0
2020,7,A355,25.41,22.21,56.68,0.0
2020,7,A356,26.07,21.62,61.52,63.0
2020,7,A357,25.5,20.52,60.58,0.0
2020,7,A358,32.0,31.0,34.0,0.0
2020,7,A359,,,,0.0
2020,7,A360,,,,0.0
2020,7,A361,,,,0.0
2020,7,A363,28.08,23.4,32.16,0.0
2020,7,A364,30.26,25.62,26.23,0.0
2020,7,A365,30.5,23.0,24.16,0.0
2020,7,A366,26.87,21.17,31.58,0.0
2020,7,A367,,,,0.0
2020,7,A368,24.71,20.29,52.19,10.0
2020,7,A369,,,,0.0
2020,7,A370,28.95,24.42,37.71,0.0
2020,7,A371,25.75,23.83,56.58,10.0
2020,7,A372,30.57,25.07,39.61,3.0
2020,7,A373,,,,0.0
2020,7,A374,29.38,24.52,32.84,0.0
2020,7,A375,28.72,21.52,31.81,0.0
2020,7,A376,30.5,24.12,33.44,0.0
2020,7,A377,29.0,20.42,31.19,0.0
2020,7,A401,25.64,23.23,65.55,35.0
2020,7,A402,26.55,18.37,33.58,0.0
2020,7,A404,25.37,16.83,33.84,0.0
2020,7,A405,25.46,19.97,55.53,8.0
2020,7,A406,23.43,20.3,62.13,36.0
2020,7,A407,20.22,16.03,59.42,8.0
2020,7,A408,26.0,20.38,53.1,0.0
2020,7,A409,26.81,24.33,46.84,19.0
2020,7,A410,,,,0.0
2020,7,A412,23.93,18.79,50.42,0.0
2020,7,A413,25.03,20.43,59.06,12.0
2020,7,A414,19.96,16.07,63.94,2.0
2020,7,A415,,,,0.0
2020,7,A416,27.14,15.96,37.23,0.0
2020,7,A417,,,,0.0
2020,7,A418,27.61,22.04,36.52,0.0
2020,7,A419,23.4,19.52,62.61,0.0
2020,7,A420,24.68,20.26,83.19,0.0
2020,7,A421,27.23,24.43,64.13,7.0
2020,7,A422,25.93,23.68,,10.0
2020,7,A423,27.86,23.08,34.9,0.0
2020,7,A424,24.68,18.89,39.06,0.0
2020,7,A425,24.43,19.1,56.39,16.0
2020,7,A426,25.32,20.75,29.58,0.0
2020,7,A427,23.93,18.52,59.19,22.0
2020,7,A428,22.96,18.48,60.81,12.0
2020,7,A429,29.33,20.76,35.61,0.0
2020,7,A430,18.61,14.42,48.55,18.0
2020,7,A431,25.73,22.27,72.19,51.0
2020,7,A432,,,,0.0
2020,7,A433,26.67,18.21,35.06,0.0
2020,7,A434,22.54,18.86,59.9,15.0
2020,7,A435,25.66,19.48,51.39,1.0
2020,7,A436,26.13,20.75,47.48,19.0
2020,7,A437,24.5,19.7,62.87,0.0
2020,7,A438,25.07,22.28,,40.0
2020,7,A439,27.1,20.54,24.9,0.0
2020,7,A440,23.07,18.45,59.42,0.0
2020,7,A441,23.53,19.33,63.45,0.0
2020,7,A442,22.93,19.66,63.23,18.0
2020,7,A443,23.93,18.0,30.19,0.0
2020,7,A444,24.04,20.0,61.55,0.0
2020,7,A445,24.37,19.71,50.32,14.0
2020,7,A446,24.43,19.17,50.0,7.0
2020,7,A447,23.62,18.6,58.65,0.0
2020,7,A448,26.97,21.44,35.71,0.0
2020,7,A449,29.08,25.42,48.56,0.0
2020,7,A450,24.74,20.37,54.23,16.0
2020,7,A451,,,,0.0
2020,7,A452,26.63,18.04,29.32,0.0
2020,7,A453,24.14,20.69,62.84,8.0
2020,7,A455,24.79,19.48,57.42,15.0
2020,7,A456,25.35,22.11,70.52,27.0
2020,7,A458,26.6,20.2,55.67,0.0
2020,7,A502,19.79,14.52,47.55,0.0
2020,7,A505,21.15,16.55,33.29,0.0
2020,7,A506,26.66,16.63,29.35,0.0
2020,7,A507,24.79,19.0,28.45,0.0
2020,7,A508,27.62,22.2,47.69,0.0
2020,7,A509,16.29,8.06,58.75,10.0
2020,7,A510,22.21,13.81,50.42,1.0
2020,7,A511,22.97,17.39,47.81,1.0
2020,7,A512,25.0,15.5,33.88,0.0
2020,7,A513,21.41,17.0,47.74,0.0
2020,7,A514,21.86,17.79,36.65,0.0
2020,7,A515,20.92,14.75,34.74,0.0
2020,7,A516,22.29,17.86,28.75,0.0
2020,7,A517,24.66,18.93,44.97,0.0
2020,7,A518,19.59,15.48,55.16,0.0
2020,7,A519,26.79,17.9,26.03,0.0
2020,7,A520,24.84,16.97,27.42,0.0
2020,7,A521,23.11,15.94,35.81,2.0
2020,7,A522,23.55,18.89,51.39,22.0
2020,7,A523,23.83,14.97,33.81,0.0
2020,7,A524,23.59,14.83,34.97,0.0
2020,7,A525,23.03,17.75,30.03,0.0
2020,7,A526,22.54,15.04,26.84,0.0
2020,7,A527,23.04,17.64,52.32,11.0
2020,7,A528,22.3,17.62,35.29,0.0
2020,7,A529,19.89,12.34,38.65,4.0
2020,7,A530,20.13,10.52,36.58,0.0
2020,7,A531,18.82,7.93,44.71,0.0
2020,7,A532,25.12,17.94,46.94,1.0
2020,7,A533,21.34,14.32,47.52,2.0
2020,7,A534,,,,0.0
2020,7,A535,23.03,13.19,34.29,0.0
2020,7,A536,24.5,17.39,32.97,0.0
2020,7,A537,17.45,14.83,43.71,1.0
2020,7,A538,23.84,15.87,32.39,0.0
2020,7,A539,24.67,16.26,27.42,0.0
2020,7,A540,23.72,18.88,45.06,4.0
2020,7,A541,19.46,14.26,48.97,2.0
2020,7,A542,26.57,17.17,28.0,0.0
2020,7,A543,,,,0.0
2020,7,A544,22.48,17.84,30.13,0.0
2020,7,A545,23.61,16.39,28.32,0.0
2020,7,A546,21.73,16.8,35.26,0.0
2020,7,A547,,,,0.0
2020,7,A548,23.17,16.7,31.42,0.0
2020,7,A549,20.28,12.83,44.2,0.0
2020,7,A550,25.36,19.0,38.45,0.0
2020,7,A551,20.8,13.79,40.9,0.0
2020,7,A552,26.29,20.41,31.61,2.0
2020,7,A553,23.14,17.69,30.45,0.0
2020,7,A554,,,,0.0
2020,7,A555,20.4,15.66,42.06,9.0
2020,7,A556,20.21,14.55,48.48,7.0
2020,7,A557,24.04,18.03,42.97,0.0
2020,7,A559,26.07,16.04,29.97,0.0
2020,7,A560,,,,0.0
2020,7,A561,23.24,14.57,28.81,0.0
2020,7,A562,18.0,15.24,54.39,0.0
2020,7,A563,26.3,22.36,31.16,0.0
2020,7,A564,21.96,14.9,36.32,0.0
2020,7,A565,24.18,14.86,38.52,0.0
2020,7,A566,27.41,18.76,30.35,0.0
2020,7,A567,22.19,15.86,39.55,0.0
2020,7,A568,23.14,16.37,32.74,0.0
2020,7,A569,24.33,17.75,34.06,0.0
2020,7,A570,22.61,15.23,34.23,0.0
2020,7,A571,23.83,19.52,30.87,0.0
2020,7,A601,24.9,19.0,39.55,10.0
2020,7,A602,24.5,20.07,47.77,26.0
2020,7,A603,23.78,17.0,37.07,4.0
2020,7,A604,24.6,17.16,43.16,0.0
2020,7,A606,23.59,21.79,62.29,2.0
2020,7,A607,24.6,19.45,48.13,8.0
2020,7,A608,24.07,18.59,52.9,13.0
2020,7,A609,22.41,16.28,39.74,0.0
2020,7,A610,,,,0.0
2020,7,A611,23.38,17.65,44.45,0.0
2020,7,A612,28.5,24.83,53.23,0.0
2020,7,A613,17.93,15.0,,25.0
2020,7,A614,23.9,20.11,46.52,11.0
2020,7,A615,,,45.0,0.0
2020,7,A616,24.63,18.61,58.19,7.0
2020,7,A617,,,,0.0
2020,7,A618,18.32,14.33,58.81,15.0
2020,7,A619,24.0,19.27,51.97,0.0
2020,7,A620,23.59,20.78,61.73,0.0
2020,7,A621,24.79,18.1,40.81,5.0
2020,7,A622,,,36.0,0.0
2020,7,A623,23.52,19.1,48.48,10.0
2020,7,A624,18.3,12.89,50.13,0.0
2020,7,A625,24.2,15.5,47.39,0.0
2020,7,A626,23.48,16.85,44.97,0.0
2020,7,A627,25.9,20.57,47.48,11.0
2020,7,A628,24.0,21.0,68.0,8.0
2020,7,A629,23.7,16.27,48.26,1.0
2020,7,A630,19.79,14.0,57.87,3.0
2020,7,A631,25.06,21.74,53.03,2.0
2020,7,A632,23.5,18.59,51.39,7.0
2020,7,A633,24.82,18.67,43.85,0.0
2020,7,A634,24.07,18.9,57.97,48.0
2020,7,A635,11.46,5.54,41.65,0.0
2020,7,A636,23.31,18.45,44.61,6.0
2020,7,A652,24.27,21.23,53.9,18.0
2020,7,A657,,,76.0,0.0
2020,7,A659,25.12,17.17,46.71,2.0
2020,7,A667,26.24,21.75,49.16,1.0
2020,7,A701,20.47,15.59,38.03,2.0
2020,7,A702,25.73,18.28,33.35,0.0
2020,7,A703,18.38,15.43,42.68,1.0
2020,7,A704,,,,0.0
2020,7,A705,23.83,15.96,36.52,1.0
2020,7,A706,15.45,9.62,47.42,0.0
2020,7,A707,24.48,19.07,33.68,0.0
2020,7,A708,22.68,18.0,28.45,0.0
2020,7,A709,25.23,18.54,37.19,2.0
2020,7,A710,28.73,18.82,21.82,0.0
2020,7,A711,21.81,16.36,31.97,0.0
2020,7,A712,20.4,16.4,61.26,27.0
2020,7,A713,21.54,14.17,37.87,0.0
2020,7,A714,19.89,14.23,46.87,4.0
2020,7,A715,21.17,13.44,44.29,4.0
2020,7,A716,23.48,14.61,36.35,1.0
2020,7,A717,,,,0.0
2020,7,A718,23.48,12.64,37.23,2.0
2020,7,A719,27.67,20.75,31.22,0.0
2020,7,A721,,,27.0,0.0
2020,7,A722,23.75,19.67,41.17,0.0
2020,7,A723,22.62,18.69,45.45,0.0
2020,7,A724,27.96,21.48,31.23,0.0
2020,7,A725,22.25,17.35,40.35,0.0
2020,7,A726,24.04,18.52,31.68,1.0
2020,7,A727,24.5,17.03,26.94,1.0
2020,7,A728,21.67,14.76,39.9,1.0
2020,7,A729,25.92,17.52,24.48,0.0
2020,7,A730,,,,0.0
2020,7,A731,,,,0.0
2020,7,A732,26.19,17.18,33.26,0.0
2020,7,A733,27.8,20.96,25.23,0.0
2020,7,A734,23.96,15.83,29.13,0.0
2020,7,A735,,,,0.0
2020,7,A736,26.15,20.52,27.26,0.0
2020,7,A737,23.93,16.63,28.77,0.0
2020,7,A738,,,,0.0
2020,7,A739,,,,0.0
2020,7,A740,19.55,13.28,44.65,0.0
2020,7,A741,25.54,21.0,35.0,0.0
2020,7,A742,26.07,18.0,24.77,0.0
2020,7,A743,25.16,17.23,37.87,0.0
2020,7,A744,21.89,15.67,40.16,4.0
2020,7,A746,,,,0.0
2020,7,A747,25.21,13.97,24.74,0.0
2020,7,A748,23.86,16.19,24.42,0.0
2020,7,A749,23.47,17.11,39.84,0.0
2020,7,A750,22.68,13.59,37.03,0.0
2020,7,A751,20.43,16.14,44.32,0.0
2020,7,A752,21.32,15.17,44.58,1.0
2020,7,A753,24.45,16.11,27.58,0.0
2020,7,A754,23.19,18.19,46.23,0.0
2020,7,A755,21.07,14.3,41.45,0.0
2020,7,A756,25.39,16.81,29.06,0.0
2020,7,A757,,,,0.0
2020,7,A758,25.5,19.08,42.06,0.0
2020,7,A759,21.0,13.0,34.33,0.0
2020,7,A760,25.94,18.5,24.48,0.0
2020,7,A761,26.07,20.54,26.9,0.0
2020,7,A762,26.32,18.79,35.23,0.0
2020,7,A763,24.21,18.96,38.55,1.0
2020,7,A764,,,,0.0
2020,7,A765,26.6,22.6,54.38,0.0
2020,7,A766,21.2,21.73,57.68,0.0
2020,7,A767,26.21,23.93,58.71,0.0
2020,7,A768,25.21,17.1,36.45,0.0
2020,7,A769,22.23,15.83,44.58,0.0
2020,7,A770,25.34,16.26,29.03,0.0
2020,7,A771,20.55,15.79,48.06,3.0
2020,7,A801,15.38,10.89,54.45,33.0
2020,7,A802,14.28,9.71,53.35,3.0
2020,7,A803,16.0,10.54,52.42,18.0
2020,7,A804,13.07,8.72,47.61,6.0
2020,7,A805,14.14,11.61,62.48,60.0
2020,7,A806,18.66,14.3,57.35,36.0
2020,7,A807,18.74,13.24,42.5,8.0
2020,7,A808,17.6,13.09,64.07,6.0
2020,7,A809,16.33,8.92,47.29,0.0
2020,7,A810,15.15,11.77,54.45,64.0
2020,7,A811,,,,0.0
2020,7,A812,13.41,9.53,57.26,20.0
2020,7,A813,14.46,10.1,55.19,13.0
2020,7,A814,18.54,12.33,51.0,24.0
2020,7,A815,12.71,7.87,51.61,79.0
2020,7,A816,,,,0.0
2020,7,A817,17.38,14.17,65.97,16.0
2020,7,A818,17.74,12.48,51.16,8.0
2020,7,A819,16.41,10.97,46.71,3.0
2020,7,A820,20.7,14.82,45.55,6.0
2020,7,A821,21.43,13.32,44.48,9.0
2020,7,A822,18.97,14.81,53.29,1.0
2020,7,A823,14.9,10.93,58.45,6.0
2020,7,A824,23.17,16.45,38.81,0.0
2020,7,A825,22.08,16.5,69.26,2.0
2020,7,A826,15.8,10.04,48.55,9.0
2020,7,A827,13.42,9.85,50.32,5.0
2020,7,A828,15.7,10.92,58.87,41.0
2020,7,A829,12.03,7.21,54.87,77.0
2020,7,A830,17.22,13.18,51.94,7.0
2020,7,A831,12.9,7.61,46.97,1.0
2020,7,A832,15.18,9.79,51.61,0.0
2020,7,A833,15.57,11.6,52.26,8.0
2020,7,A834,15.72,12.68,,37.0
2020,7,A835,22.13,17.37,35.19,3.0
2020,7,A836,13.54,9.3,57.58,5.0
2020,7,A837,15.95,11.81,56.14,30.0
2020,7,A838,15.62,9.59,55.87,17.0
2020,7,A839,17.62,11.42,53.79,1.0
2020,7,A840,14.31,10.31,56.06,50.0
2020,7,A841,17.9,11.48,53.45,27.0
2020,7,A842,18.77,15.65,51.55,0.0
2020,7,A843,18.0,12.96,51.87,8.0
2020,7,A844,15.6,9.96,56.16,51.0
2020,7,A845,10.39,5.5,50.74,34.0
2020,7,A846,20.78,16.56,50.7,0.0
2020,7,A848,17.61,12.93,51.42,18.0
2020,7,A849,23.04,18.17,38.48,0.0
2020,7,A850,25.17,16.47,38.55,0.0
2020,7,A851,17.7,14.04,67.13,5.0
2020,7,A852,16.17,13.15,53.65,29.0
2020,7,A853,14.33,11.39,57.29,85.0
2020,7,A854,17.1,11.8,54.61,46.0
2020,7,A855,20.55,13.85,47.35,3.0
2020,7,A856,16.47,11.31,57.68,0.0
2020,7,A857,,,,0.0
2020,7,A858,16.76,12.83,54.77,24.0
2020,7,A859,16.43,10.41,51.0,18.0
2020,7,A860,14.21,9.29,53.39,17.0
2020,7,A861,12.18,9.5,65.97,14.0
2020,7,A862,15.86,9.47,57.84,20.0
2020,7,A863,14.44,10.53,60.1,11.0
2020,7,A864,14.54,9.6,58.9,0.0
2020,7,A865,13.38,8.33,58.94,15.0
2020,7,A866,16.4,14.42,64.07,27.0
2020,7,A867,17.76,12.47,59.65,69.0
2020,7,A868,17.48,13.68,70.16,21.0
2020,7,A869,22.87,16.67,38.16,5.0
2020,7,A870,13.0,11.0,,0.0
2020,7,A871,19.69,15.11,45.71,5.0
2020,7,A872,,,,0.0
2020,7,A873,19.0,15.86,58.19,3.0
2020,7,A874,15.89,9.48,54.32,6.0
2020,7,A875,14.24,7.68,56.71,8.0
2020,7,A876,17.03,11.48,47.65,9.0
2020,7,A878,,,,0.0
2020,7,A879,13.7,10.18,55.26,73.0
2020,7,A880,13.17,7.88,57.13,87.0
2020,7,A881,13.73,8.29,49.48,4.0
2020,7,A882,16.34,11.07,54.16,39.0
2020,7,A883,15.03,11.75,59.19,61.0
2020,7,A884,15.61,11.15,,50.0
2020,7,A886,14.17,8.0,55.9,47.0
2020,7,A887,15.04,9.08,,21.0
2020,7,A889,15.75,10.33,50.87,9.0
2020,7,A893,12.65,10.07,52.77,26.0
2020,7,A894,15.15,9.53,54.42,57.0
2020,7,A895,17.15,12.4,54.16,32.0
2020,7,A897,14.2,10.42,54.93,11.0
2020,7,A898,15.26,9.0,55.29,57.0
2020,7,A899,13.32,8.57,64.32,3.0
2020,7,A901,29.83,24.07,23.03,0.0
2020,7,A902,28.5,19.32,29.65,0.0
2020,7,A903,30.43,17.24,23.77,0.0
2020,7,A904,30.77,22.37,25.74,0.0
2020,7,A905,29.86,23.4,,0.0
2020,7,A906,32.0,27.86,27.35,0.0
2020,7,A907,28.9,20.38,25.68,0.0
2020,7,A908,29.29,28.4,30.9,0.0
2020,7,A909,26.63,19.1,24.52,0.0
2020,7,A910,31.75,29.13,28.23,0.0
2020,7,A911,27.13,19.87,32.39,0.0
2020,7,A912,25.86,20.31,27.45,0.0
2020,7,A913,26.77,17.1,31.45,0.0
2020,7,A914,31.0,21.86,24.87,0.0
2020,7,A915,,,,0.0
2020,7,A916,30.0,17.96,26.13,0.0
2020,7,A917,30.0,19.5,42.33,0.0
2020,7,A919,,,,0.0
2020,7,A920,28.89,20.38,30.68,0.0
2020,7,A921,29.12,22.17,,0.0
2020,7,A922,28.04,21.3,29.13,0.0
2020,7,A923,26.92,20.82,21.94,0.0
2020,7,A924,30.46,20.32,26.68,0.0
2020,7,A925,30.3,23.1,40.06,27.0
2020,7,A926,30.08,21.61,25.48,0.0
2020,7,A927,29.1,21.58,29.87,0.0
2020,7,A928,28.76,19.65,26.1,0.0
2020,7,A929,29.59,19.89,27.26,0.0
2020,7,A930,32.47,29.94,23.65,0.0
2020,7,A931,27.11,20.24,27.26,0.0
2020,7,A932,29.83,22.48,24.32,0.0
2020,7,A933,,,,0.0
2020,7,A934,23.33,15.89,25.52,0.0
2020,7,A935,28.77,20.46,31.68,0.0
2020,7,A936,28.11,17.11,31.1,0.0
2020,7,A937,28.67,16.87,28.74,3.0
2020,7,A938,28.84,21.67,29.52,0.0
2020,7,A939,31.14,23.1,29.1,1.0
2020,7,A940,31.8,32.67,34.86,0.0
2020,7,A941,29.19,19.84,29.65,0.0
2020,7,A942,30.87,20.68,27.35,0.0
2020,7,A943,29.88,23.23,,0.0
2020,7,A944,,,,0.0
2020,7,B803,,,,0.0
2020,7,B804,18.3,10.66,48.42,2.0
2020,7,B806,16.76,9.85,52.39,19.0
2020,7,F501,20.79,14.88,45.97,2.0
2020,8,A001,23.07,16.45,28.81,0.0
2020,8,A002,26.5,18.64,20.19,0.0
2020,8,A003,26.63,17.86,21.03,0.0
2020,8,A005,,27.5,41.8,0.0
2020,8,A009,33.1,26.82,20.45,0.0
2020,8,A010,31.38,22.27,20.0,0.0
2020,8,A011,27.7,23.86,22.87,0.0
2020,8,A012,23.59,17.23,26.29,0.0
2020,8,A013,28.8,21.93,17.9,0.0
2020,8,A014,29.56,22.43,19.23,0.0
2020,8,A015,28.83,18.19,22.77,0.0
2020,8,A016,28.7,17.03,21.9,0.0
2020,8,A017,26.83,21.11,24.19,0.0
2020,8,A018,32.1,21.14,21.0,0.0
2020,8,A019,,,,0.0
2020,8,A020,33.53,22.39,21.71,0.0
2020,8,A021,,,,0.0
2020,8,A022,30.05,26.08,21.74,0.0
2020,8,A023,27.57,21.03,20.19,0.0
2020,8,A024,24.04,16.41,17.32,0.0
2020,8,A025,,,,0.0
2020,8,A026,28.64,18.68,22.42,0.0
2020,8,A027,26.67,21.81,21.19,0.0
2020,8,A028,,,,0.0
2020,8,A029,29.79,27.68,23.9,0.0
2020,8,A031,34.47,30.91,23.84,0.0
2020,8,A032,28.64,21.53,21.39,0.0
2020,8,A033,26.41,18.1,23.74,0.0
2020,8,A034,26.08,18.5,25.68,0.0
2020,8,A035,27.55,18.81,22.74,0.0
2020,8,A036,21.63,16.23,30.52,0.0
2020,8,A037,26.14,17.38,25.52,0.0
2020,8,A038,27.97,22.33,26.16,0.0
2020,8,A039,33.17,23.66,20.65,0.0
2020,8,A040,,,,0.0
2020,8,A041,31.52,23.71,20.77,0.0
2020,8,A042,24.71,18.66,26.74,0.0
2020,8,A043,31.76,28.3,23.35,0.0
2020,8,A044,37.0,27.0,23.5,0.0
2020,8,A045,26.54,19.29,27.42,0.0
2020,8,A046,25.94,17.52,25.06,0.0
2020,8,A047,24.64,17.64,32.1,0.0
2020,8,A048,32.87,21.96,29.87,6.0
2020,8,A049,31.83,19.21,27.74,0.0
2020,8,A050,29.63,20.7,27.13,0.0
2020,8,A051,34.5,28.52,26.97,0.0
2020,8,A052,31.39,22.0,20.58,0.0
2020,8,A053,30.74,20.68,25.97,0.0
2020,8,A054,29.81,20.73,20.23,0.0
2020,8,A055,30.48,21.36,27.26,0.0
2020,8,A056,22.27,15.2,30.13,0.0
2020,8,A101,32.32,27.52,38.68,2.0
2020,8,A102,29.32,19.37,37.06,0.0
2020,8,A104,,,,0.0
2020,8,A108,,,43.15,3.0
2020,8,A109,,,,0.0
2020,8,A110,,,,0.0
2020,8,A111,30.41,22.76,39.03,0.0
2020,8,A112,31.0,24.07,34.35,3.0
2020,8,A113,29.75,24.8,42.36,8.0
2020,8,A117,,,,0.0
2020,8,A119,,29.0,68.5,0.0
2020,8,A120,31.66,25.26,45.65,1.0
2020,8,A121,,,,0.0
2020,8,A122,,,,0.0
2020,8,A123,31.66,26.54,47.9,1.0
2020,8,A124,,,,0.0
2020,8,A125,31.12,29.05,48.9,0.0
2020,8,A126,29.79,24.63,47.87,7.0
2020,8,A128,,,,0.0
2020,8,A133,,,,0.0
2020,8,A134,28.23,24.11,55.1,20.0
2020,8,A135,28.62,23.64,52.23,31.0
2020,8,A136,,,,0.0
2020,8,A137,32.12,27.0,47.46,0.0
2020,8,A138,29.61,20.57,39.13,16.0
2020,8,A140,,,,0.0
2020,8,A144,32.0,28.89,,0.0
2020,8,A201,32.17,25.97,41.97,28.0
2020,8,A202,31.85,25.63,43.74,0.0
2020,8,A203,28.28,25.04,52.58,0.0
2020,8,A204,,,,0.0
2020,8,A205,32.14,25.43,23.03,0.0
2020,8,A206,,,,0.0
2020,8,A207,31.67,26.28,27.87,0.0
2020,8,A209,29.46,24.63,37.37,21.0
2020,8,A210,,,,0.0
2020,8,A211,,,,0.0
2020,8,A212,30.59,24.0,34.06,0.0
2020,8,A213,29.52,23.83,38.1,0.0
2020,8,A214,30.14,22.93,30.77,0.0
2020,8,A215,,,,0.0
2020,8,A216,,,,0.0
2020,8,A217,,,,0.0
2020,8,A218,,,,0.0
2020,8,A219,,,,0.0
2020,8,A220,31.13,25.27,32.23,0.0
2020,8,A221,31.04,25.36,25.58,0.0
2020,8,A222,32.5,22.1,21.45,0.0
2020,8,A223,30.76,22.32,21.81,0.0
2020,8,A224,31.03,21.66,26.23,0.0
2020,8,A225,31.38,23.66,26.23,0.0
2020,8,A226,30.75,25.14,46.32,1.0
2020,8,A227,,,,0.0
2020,8,A228,,,,0.0
2020,8,A229,31.54,25.97,36.65,9.0
2020,8,A230,,,,0.0
2020,8,A231,32.86,25.15,37.0,40.0
2020,8,A232,30.3,24.19,41.74,4.0
2020,8,A233,33.29,21.76,20.97,0.0
2020,8,A234,31.23,22.83,30.42,3.0
2020,8,A235,31.45,24.71,,2.0
2020,8,A236,32.17,26.43,42.06,0.0
2020,8,A237,,,,0.0
2020,8,A238,,,,0.0
2020,8,A239,31.82,27.56,48.16,6.0
2020,8,A240,31.23,27.29,33.61,0.0
2020,8,A241,31.28,20.93,22.87,0.0
2020,8,A242,,,,0.0
2020,8,A244,29.84,24.86,49.97,35.0
2020,8,A246,,,,0.0
2020,8,A247,30.93,22.06,29.9,7.0
2020,8,A248,33.0,25.17,44.0,4.0
2020,8,A249,31.03,26.8,49.74,21.0
2020,8,A250,,,,0.0
2020,8,A251,,,,0.0
2020,8,A252,29.39,24.85,38.52,0.0
2020,8,A253,,,,0.0
2020,8,A254,31.38,24.85,,0.0
2020,8,A255,29.73,23.77,41.42,0.0
2020,8,A301,25.79,22.59,58.35,24.0
2020,8,A302,,,,0.0
2020,8,A303,,,,0.0
2020,8,A304,27.18,23.71,61.06,1.0
2020,8,A305,29.22,25.29,42.84,0.0
2020,8,A306,31.14,23.62,30.68,0.0
2020,8,A307,28.65,22.72,32.29,0.0
2020,8,A308,31.11,24.3,35.68,0.0
2020,8,A309,23.53,17.52,45.71,0.0
2020,8,A310,23.68,19.0,54.84,3.0
2020,8,A311,,,,0.0
2020,8,A312,33.52,28.14,27.32,0.0
2020,8,A313,25.1,20.17,46.74,3.0
2020,8,A314,,,,0.0
2020,8,A315,30.43,22.2,29.68,0.0
2020,8,A316,31.23,27.33,22.9,0.0
2020,8,A317,33.0,27.71,25.58,0.0
2020,8,A318,,,,0.0
2020,8,A319,31.86,26.11,23.44,0.0
2020,8,A320,26.5,24.05,54.19,5.0
2020,8,A321,32.0,24.34,26.48,0.0
2020,8,A322,21.97,16.96,100.0,11.0
2020,8,A323,28.48,23.68,23.9,3.0
2020,8,A324,29.78,21.83,23.17,0.0
2020,8,A325,,,,0.0
2020,8,A326,32.36,22.69,18.61,0.0
2020,8,A327,25.39,20.52,91.45,0.0
2020,8,A328,26.6,21.46,40.13,0.0
2020,8,A329,28.52,22.14,,0.0
2020,8,A330,29.59,24.64,25.23,0.0
2020,8,A331,,,,0.0
2020,8,A332,31.21,22.18,22.48,0.0
2020,8,A333,30.59,22.87,22.42,0.0
2020,8,A334,26.62,19.63,30.03,0.0
2020,8,A335,32.18,26.21,24.81,0.0
2020,8,A336,32.26,23.42,20.81,0.0
2020,8,A337,29.0,21.68,43.52,0.0
2020,8,A339,31.55,23.3,26.87,0.0
2020,8,A340,30.96,23.43,25.32,0.0
2020,8,A341,20.22,17.81,65.26,0.0
2020,8,A342,32.24,24.13,25.13,0.0
2020,8,A343,33.25,27.0,30.5,0.0
2020,8,A344,,,,0.0
2020,8,A345,30.78,27.08,23.97,0.0
2020,8,A346,30.21,22.77,21.03,0.0
2020,8,A347,,,,0.0
2020,8,A348,27.11,21.0,31.45,0.0
2020,8,A349,25.86,19.52,35.19,0.0
2020,8,A350,27.07,20.76,26.52,0.0
2020,8,A351,28.89,22.18,32.1,1.0
2020,8,A352,,,,0.0
2020,8,A353,,,,0.0
2020,8,A354,,,,0.0
